timestamp,pos_x,pos_y,pos_z,yaw,yaw_rate,yaw_cmd,flag
1612940534753260800,58.41801453,68.69390869,-4.99671888,1.40588746,0.01669711,0.0,0
1612940534855262976,58.49599075,68.87073517,-4.99630594,1.40731244,0.01105178,0.0,0
1612940534957265152,58.57057953,69.04917145,-4.99585629,1.40826255,0.00731554,0.0,0
1612940535056267264,58.63994598,69.22379303,-4.99539995,1.40888038,0.00490186,0.02056885,0
1612940535158269440,58.70850372,69.40506744,-4.99493456,1.40935912,0.00562654,0.07342529,0
1612940535257271552,58.77242661,69.58223724,-4.99450111,1.41019386,0.01391043,0.07928467,0
1612940535359273728,58.83576965,69.76593781,-4.99408388,1.41244192,0.02924178,0.08514404,0
1612940535461275904,58.89674377,69.950737,-4.99370575,1.41605923,0.04109059,0.13800049,0
1612940535560278016,58.95381165,70.13108063,-4.99338198,1.42067931,0.05485166,0.17126465,0
1612940535662280192,59.0105629,70.31781006,-4.99309921,1.42730872,0.07570016,0.21722412,0
1612940535764282368,59.06534958,70.5054245,-4.99286842,1.43620137,0.10015366,0.23974609,0
1612940535863284480,59.11671829,70.68830109,-4.99269629,1.44739011,0.12564765,0.25735474,0
1612940535965286656,59.16781998,70.87747955,-4.99257183,1.46139164,0.14843625,0.26715088,0
1612940536067288832,59.21708679,71.06738281,-4.99249792,1.47754973,0.16772735,0.27105713,0
1612940536268293120,59.30865479,71.44364166,-4.99249983,1.51403303,0.1926506,0.27398682,0
1612940536370295296,59.35217667,71.63555145,-4.99256659,1.53410155,0.20027244,0.27008057,0
1612940536472297472,59.39356613,71.82806396,-4.99267387,1.55480055,0.20492871,0.23779297,0
1612940536571299584,59.43159485,72.01547241,-4.99281263,1.57515988,0.20409562,0.20550537,0
1612940536673301760,59.46843338,72.20911407,-4.99298573,1.59563682,0.19612534,0.0166626,0
1612940536769303808,59.50082779,72.39185333,-4.99316406,1.61371538,0.17098778,0.0,0
1612940536871305984,59.53271103,72.58649445,-4.99336958,1.62822686,0.11608043,0.0,0
1612940536973308160,59.56185532,72.78158569,-4.99358034,1.63793396,0.07682311,0.0,0
1612940537072310272,59.58745956,72.97132111,-4.99377918,1.64420832,0.05146321,0.0,0
1612940537174312448,59.61106491,73.16717529,-4.99395275,1.64851792,0.03405896,0.0,0
1612940537276314624,59.6319046,73.3633728,-4.99407959,1.65137355,0.02254081,0.0,0
1612940537378316800,59.65006638,73.55986023,-4.9941535,1.65326539,0.01491806,0.0,0
1612940537477318912,59.66526031,73.75082397,-4.9941783,1.65448942,0.00999387,0.0,0
1612940537579321088,59.67854309,73.94781494,-4.99416256,1.65533111,0.00661442,0.0,0
1612940537681323264,59.68956757,74.1450119,-4.99411535,1.65589019,0.00437783,0.0,0
1612940537780325376,59.69824982,74.33660889,-4.99404812,1.65625332,0.00293299,0.0,0
1612940537882327552,59.7052536,74.53423309,-4.99396706,1.6565028,0.00194136,0.0,0
1612940537984329728,59.71043396,74.73197937,-4.99388599,1.65666842,0.00128506,0.0,0
1612940538086331904,59.71392059,74.92990112,-4.99380493,1.65677912,0.00085068,0.0,0
1612940538185334016,59.71579361,75.12214661,-4.99372625,1.65685098,0.00057004,0.0,0
1612940538287336192,59.71629715,75.32032776,-4.99365664,1.65690053,0.00037741,0.0,0
1612940538389338368,59.71545029,75.51863098,-4.99359512,1.65693579,0.00024992,0.0,0
1612940538491340544,59.7133522,75.71707153,-4.99354649,1.65696016,0.0001655,0.0,0
1612940538590342656,59.71022034,75.9096756,-4.99351168,1.65697577,0.00011096,0.01959229,0
1612940538692344832,59.70593643,76.10836029,-4.99348497,1.65700902,0.00168969,0.08908081,0
1612940538794347008,59.70066452,76.30706024,-4.99346876,1.65755413,0.0132237,0.16830444,0
1612940538893349120,59.69467163,76.49991608,-4.99346542,1.65996662,0.03915924,0.20452881,0
1612940538995351296,59.68766403,76.69880676,-4.99346542,1.66574963,0.07451645,0.20843506,0
1612940539097353472,59.67986298,76.89776611,-4.99348116,1.67494623,0.1040293,0.21136475,0
1612940539199355648,59.67128372,77.09672546,-4.99350262,1.68666244,0.12447733,0.21331787,0
1612940539301357824,59.6619072,77.29568481,-4.99353504,1.70012773,0.13869934,0.21136475,0
1612940539400359936,59.65197754,77.48879242,-4.99358225,1.71435889,0.14802554,0.20550537,0
1612940539502362112,59.64078903,77.68775177,-4.99364519,1.72978193,0.15362279,0.16830444,0
1612940539604364288,59.62852097,77.88671112,-4.99372292,1.74551856,0.15225159,0.09298706,0
1612940539706366464,59.61502838,78.08567047,-4.9938159,1.76054705,0.13798483,0.0,0
1612940539805368576,59.60063553,78.27877808,-4.99391699,1.77298631,0.10966897,0.0,0
1612940539907370752,59.58435059,78.47756195,-4.99403048,1.78215217,0.0725844,0.0,0
1612940540006372864,59.56703186,78.67041779,-4.99414062,1.78807389,0.04862369,0.0,0
1612940540108375040,59.54756165,78.86890411,-4.99425173,1.79213841,0.03217958,0.0,0
1612940540210377216,59.52642059,79.06724548,-4.99434519,1.79482885,0.02129676,0.0,0
1612940540309379328,59.50432587,79.25959778,-4.99441624,1.79656788,0.0142666,0.0,0
1612940540411381504,59.47999191,79.45752716,-4.99446583,1.79776222,0.00944184,0.0,0
1612940540513383680,59.45412445,79.65529633,-4.99449205,1.79855394,0.00624877,0.0,0
1612940540612385792,59.42765808,79.84711456,-4.99449968,1.7990656,0.00418608,0.0,0
1612940540714387968,59.39905167,80.04451752,-4.99449301,1.79941752,0.00277046,0.0,0
1612940540816390144,59.36917877,80.24177551,-4.9944768,1.79965075,0.00183358,0.0,0
1612940540918392320,59.33813095,80.43891907,-4.994452,1.79980523,0.00121354,0.0,0
1612940541119396608,59.2738266,80.82694244,-4.9943881,1.79997271,0.00053808,0.0,0
1612940541119396608,59.2738266,80.82694244,-4.9943881,1.79997271,0.00053808,0.0,0
1612940541221398784,59.23976135,81.02362061,-4.99435568,1.80001588,0.00035614,0.0,0
1612940541422403072,59.17014313,81.41096497,-4.99431753,1.80006129,0.00015794,0.0,0
1612940541521405184,59.13476181,81.60155487,-4.9943018,1.80007501,0.00010583,0.0,0
1612940541623407360,59.09762573,81.79792023,-4.99428558,1.80008487,7.005e-05,0.0,0
1612940541725409536,59.05984879,81.99412537,-4.99426937,1.80009134,4.639e-05,0.0,0
1612940541815411456,59.02602386,82.16716003,-4.99426317,1.80009694,3.225e-05,-0.02636719,0
1612940541917413632,58.98716736,82.36326599,-4.99426317,1.80007536,-0.00192811,-0.04882812,0
1612940542019415808,58.9478035,82.55937195,-4.99426317,1.79950664,-0.01013106,-0.08496094,0
1612940542118417920,58.90914917,82.7494812,-4.99426317,1.79796031,-0.022732,-0.14160156,0
1612940542220420096,58.86889267,82.94532776,-4.99426317,1.79471518,-0.04370493,-0.16113281,0
1612940542322422272,58.82824707,83.14117432,-4.99426317,1.78898419,-0.06831189,-0.16210938,0
1612940542421424384,58.78847122,83.33126068,-4.99426317,1.78120522,-0.08762631,-0.1640625,0
1612940542523426560,58.74723434,83.52710724,-4.99427271,1.77153212,-0.10126064,-0.171875,0
1612940542625428736,58.70584106,83.7229538,-4.99428892,1.76068616,-0.11123703,-0.1796875,0
1612940542724430848,58.66557693,83.91304016,-4.99430466,1.74924914,-0.11978855,-0.18164062,0
1612940542826433024,58.62422943,84.10888672,-4.99432087,1.73663462,-0.12719867,-0.18359375,0
1612940542928435200,58.58311462,84.30473328,-4.99433708,1.72337268,-0.13260525,-0.18164062,0
1612940543027437312,58.54359055,84.4949646,-4.99435472,1.71004565,-0.13623689,-0.13867188,0
1612940543129439488,58.50341034,84.69107056,-4.99438715,1.69606233,-0.13560341,-0.12207031,0
1612940543231441664,58.46392059,84.8873291,-4.99442291,1.68274202,-0.12521106,-0.18457031,0
1612940543330443776,58.42639923,85.07791901,-4.99447012,1.6707488,-0.12173491,-0.21972656,0
1612940543432445952,58.38872528,85.27454376,-4.99452734,1.65785278,-0.13278688,-0.28222656,0
1612940543534448128,58.35216522,85.47132874,-4.99459219,1.64344749,-0.15296642,-0.30273438,0
1612940543633450240,58.31785583,85.66249847,-4.99465513,1.62708722,-0.17715864,-0.30566406,0
1612940543735452416,58.28380966,85.85964966,-4.99471998,1.60789594,-0.19794582,-0.30664062,0
1612940543834454528,58.2521553,86.05124664,-4.99479342,1.58756482,-0.21193945,-0.30664062,0
1612940543936456704,58.2211113,86.24884033,-4.99487448,1.56541614,-0.22171162,-0.30664062,0
1612940544038458880,58.19182587,86.44663239,-4.9949708,1.54245118,-0.2281789,-0.3046875,0
1612940544140461056,58.1644783,86.64459991,-4.99508286,1.51894888,-0.23228133,-0.296875,0
1612940544239463168,58.13996124,86.83695221,-4.99520683,1.4958431,-0.23395407,-0.27636719,0
1612940544341465344,58.11695099,87.03531647,-4.99534988,1.47202163,-0.23199566,-0.25488281,0
1612940544440467456,58.09698486,87.22792053,-4.99550343,1.44936129,-0.22475345,-0.1875,0
1612940544542469632,58.07902908,87.42658234,-4.99567842,1.42700984,-0.20975159,-0.16503906,0
1612940544644471808,58.06388474,87.62528229,-4.99585581,1.40678974,-0.18695801,-0.1640625,0
1612940544743473920,58.05199051,87.81813812,-4.99601316,1.38928191,-0.16793461,-0.14257812,0
1612940544845476096,58.0427475,88.01683807,-4.99617195,1.37290161,-0.15276375,-0.109375,0
1612940544944478208,58.03677368,88.20969391,-4.99630547,1.35853345,-0.13628121,-0.10058594,0
1612940545046480384,58.03373718,88.40827179,-4.99640989,1.34556834,-0.11844481,-0.078125,0
1612940545148482560,58.03387833,88.60671234,-4.99647713,1.33424592,-0.10287414,-0.05859375,0
1612940545247484672,58.03704071,88.79914093,-4.99650383,1.32480549,-0.08739362,0.0,0
1612940545349486848,58.04337692,88.99723053,-4.99649048,1.31676505,-0.06709714,0.0,0
1612940545448488960,58.0524559,89.18927765,-4.99644136,1.31128365,-0.04494847,0.0,0
1612940545550491136,58.06473541,89.38690186,-4.9963522,1.30751801,-0.02974757,0.0,0
1612940545649493248,58.07941055,89.57846832,-4.99623299,1.30508294,-0.01992804,-0.05859375,0
1612940545751495424,58.09723663,89.77558136,-4.99607849,1.30333988,-0.01802238,-0.08496094,0
1612940545853497600,58.11765671,89.97244263,-4.99589443,1.30094056,-0.02988767,-0.08496094,0
1612940546054501888,58.16490936,90.35964966,-4.99548721,1.29259367,-0.04986252,-0.07128906,0
1612940546156504064,58.19216537,90.5557785,-4.99527645,1.28729568,-0.05310581,-0.05175781,0
1612940546258506240,58.22146606,90.75167847,-4.99508142,1.28185522,-0.05214158,-0.04296875,0
1612940546357508352,58.25178146,90.94159698,-4.99491119,1.27690093,-0.04762359,-0.04003906,0
1612940546459510528,58.28487396,91.13703918,-4.99475622,1.27229988,-0.04266473,-0.0390625,0
1612940546561512704,58.31978226,91.33224487,-4.99462128,1.26815322,-0.03877401,-0.03417969,0
1612940546663514880,58.3564415,91.52720642,-4.99450493,1.26435034,-0.03563388,0.0,0
1612940546765517056,58.39478302,91.7219162,-4.99440575,1.26093431,-0.02926679,0.0,0
1612940546864519168,58.43354416,91.91066742,-4.99432373,1.25854459,-0.01960603,0.0,0
1612940546963521280,58.47377014,92.09918976,-4.99425268,1.25694257,-0.01313403,0.0,0
1612940547062523392,58.51539612,92.28748322,-4.99418974,1.25586866,-0.00879848,0.0,0
1612940547164525568,58.55967331,92.48124695,-4.99413538,1.25513068,-0.005823,-0.03710938,0
1612940547263527680,58.6039238,92.66906738,-4.99408817,1.2545889,-0.00758675,-0.17089844,0
1612940547365529856,58.65074921,92.86236572,-4.99403954,1.25309655,-0.03036677,-0.17089844,0
1612940547467532032,58.6987381,93.0554657,-4.9940052,1.24808386,-0.06548975,-0.16796875,0
1612940547569534208,58.74782181,93.2483902,-4.99397278,1.2401434,-0.08839568,-0.16113281,0
1612940547671536384,58.79795074,93.44112396,-4.99395132,1.2303337,-0.10249425,-0.14160156,0
1612940547770538496,58.84759521,93.62796021,-4.99394178,1.21978936,-0.1088253,-0.10449219,0
1612940547872540672,58.89977646,93.82025909,-4.99394751,1.20872097,-0.10564061,-0.05175781,0
1612940547974542848,58.95307159,94.01231384,-4.99396992,1.19847062,-0.09243089,0.0,0
1612940548073544960,59.00592041,94.19845581,-4.99400282,1.19029674,-0.07063062,0.0,0
1612940548175547136,59.06158066,94.38993073,-4.99405146,1.184393,-0.04674478,0.0,0
1612940548277549312,59.11852264,94.58102417,-4.99410009,1.18048546,-0.0309361,0.0,0
1612940548379551488,59.17676163,94.77178192,-4.99414873,1.17789932,-0.02047381,0.0,0
1612940548478553600,59.23451996,94.95655823,-4.99419594,1.17622895,-0.01371528,0.0,0
1612940548580555776,59.29526901,95.1465683,-4.99423075,1.17508198,-0.00907694,0.06655884,0
1612940548679557888,59.3553772,95.33067322,-4.9942565,1.17442064,-0.00059012,0.29354858,0
1612940548781560064,59.41844177,95.51997375,-4.99427271,1.17555161,0.03406918,0.37866211,0
1612940548883562240,59.48257065,95.70896149,-4.99427795,1.1827273,0.1067998,0.39532471,0
1612940548982564352,59.54577255,95.89209747,-4.99427795,1.19664049,0.17108874,0.39532471,0
1612940549084566528,59.61177444,96.080513,-4.99426985,1.21666007,0.21823157,0.42858887,0
1612940549183568640,59.67653275,96.26318359,-4.99425411,1.23989805,0.25085804,0.43737793,0
1612940549285570816,59.74375153,96.45124817,-4.99422693,1.26707873,0.28058201,0.43835449,0
1612940549384572928,59.80921173,96.63378143,-4.99420214,1.29595681,0.30145419,0.43249512,0
1612940549486575104,59.87651825,96.82189178,-4.99419212,1.32748806,0.31545568,0.41293335,0
1612940549585577216,59.9413681,97.00470734,-4.99420691,1.35911074,0.3216742,0.3923645,0
1612940549687579392,60.00731277,97.19338989,-4.9942627,1.39194733,0.32104811,0.37182617,0
1612940549789581568,60.07201767,97.38246918,-4.99436569,1.42442291,0.3148239,0.3336792,0
1612940549888583680,60.13326645,97.56646729,-4.9945178,1.45513154,0.30383116,0.26126099,0
1612940549990585856,60.19440842,97.75659943,-4.99472809,1.48523993,0.28312236,0.13800049,0
1612940550089587968,60.25152969,97.9417038,-4.99497318,1.51172504,0.24618772,0.13601685,0
1612940550191590144,60.30778503,98.13305664,-4.99526024,1.5342873,0.19937262,0.14190674,0
1612940550392594432,60.40999603,98.51194763,-4.99585676,1.56868713,0.15306732,0.30236816,0
1612940550494596608,60.45716858,98.70513153,-4.9961133,1.58435123,0.16244003,0.34933472,0
1612940550596598784,60.50108719,98.89887238,-4.99631739,1.60240328,0.19287038,0.34539795,0
1612940550695600896,60.54058456,99.0874176,-4.99645805,1.62291426,0.21938159,0.32388306,0
1612940550797603072,60.57804489,99.28214264,-4.9965539,1.64621264,0.23479436,0.32583618,0
1612940550899605248,60.61219406,99.47733307,-4.99661493,1.67052884,0.24161106,0.32681274,0
1612940550998607360,60.64210892,99.66714478,-4.99666214,1.69470097,0.2464283,0.37866211,0
1612940551100609536,60.66952133,99.86306763,-4.99671984,1.72007646,0.25372806,0.42858887,0
1612940551202611712,60.69338608,100.05927277,-4.99677801,1.74684864,0.27345365,0.43737793,0
1612940551301613824,60.71305466,100.24990845,-4.99684238,1.77503399,0.29510152,0.44619751,0
1612940551403616000,60.72960663,100.4465332,-4.99692154,1.80603449,0.31212628,0.45108032,0
1612940551505618176,60.7422905,100.64315796,-4.99701405,1.83858521,0.32556841,0.44815063,0
1612940551607620352,60.75095367,100.83978271,-4.99713326,1.87231848,0.33503538,0.44226074,0
1612940551709622528,60.75547028,101.03640747,-4.99727392,1.90679316,0.34017894,0.4354248,0
1612940551802624512,60.75582504,101.2154541,-4.9974308,1.93853822,0.34204099,0.43444824,0
1612940551904626688,60.75191879,101.41152191,-4.99762058,1.97342533,0.34194028,0.43249512,0
1612940552006628864,60.7433815,101.60714722,-4.9978385,2.00829116,0.34154966,0.43151855,0
1612940552105630976,60.73052979,101.79645538,-4.9980545,2.04207465,0.34084278,0.43151855,0
1612940552207633152,60.71245193,101.99075317,-4.99829149,2.07681232,0.34018937,0.42956543,0
1612940552306635264,60.69010162,102.17848206,-4.99852085,2.11047366,0.33955672,0.4276123,0
1612940552408637440,60.66200638,102.37084961,-4.99875784,2.14508044,0.33869255,0.42562866,0
1612940552510639616,60.62871933,102.56199646,-4.99895811,2.17958595,0.33753136,0.42562866,0
1612940552609641728,60.59135818,102.7461853,-4.9991374,2.21296209,0.33645925,0.42562866,0
1612940552711643904,60.54761124,102.93440247,-4.99931335,2.24726303,0.3357242,0.4276123,0
1612940552813646080,60.49850082,103.12088776,-4.99945021,2.28150721,0.33540109,0.42858887,0
1612940552912648192,60.4457016,103.30007935,-4.99954748,2.31474605,0.33562723,0.42858887,0
1612940553014650368,60.38600159,103.48266602,-4.99962473,2.34902586,0.33595884,0.4276123,0
1612940553113652480,60.32289124,103.65772247,-4.99969244,2.38232637,0.3360934,0.42172241,0
1612940553215654656,60.25258255,103.83570099,-4.99973202,2.41662754,0.3354727,0.38552856,0
1612940553317656832,60.17692184,104.01107788,-4.99974394,2.45073972,0.33043829,0.37966919,0
1612940553416658944,60.09840775,104.1786499,-4.99974012,2.4830004,0.32077873,0.37670898,0
1612940553518661120,60.01232529,104.34840393,-4.99971962,2.51533998,0.31284463,0.37573242,0
1612940553620663296,59.92103195,104.51502991,-4.99968052,2.54698085,0.30700475,0.37573242,0
1612940553722665472,59.82460785,104.67838287,-4.99961662,2.57812262,0.30297717,0.31607056,0
1612940553821667584,59.72618484,104.83365631,-4.99953556,2.6079245,0.2944501,0.12820435,0
1612940553923669760,59.61990738,104.99011993,-4.99941969,2.63688664,0.26173538,0.01373291,0
1612940554025671936,59.50880432,105.14290619,-4.99926615,2.6604401,0.19495711,0.0,0
1612940554124674048,59.39645767,105.28756714,-4.99909496,2.67657705,0.13291246,0.0,0
1612940554226676224,59.27619934,105.43278503,-4.99887228,2.6877576,0.08796342,0.0,0
1612940554328678400,59.15156174,105.57410431,-4.99858093,2.69518334,0.05821686,0.0,0
1612940554427680512,59.0266037,105.70758057,-4.99819613,2.70000204,0.03900164,0.0,0
1612940554529682688,58.89397812,105.84146118,-4.99768734,2.70332795,0.02581437,0.0,0
1612940554628684800,58.76171494,105.96800995,-4.99710178,2.70549193,0.01729564,0.0,0
1612940554730686976,58.62203979,106.09506989,-4.99643087,2.70699028,0.01144912,0.0,0
1612940554934691328,58.33325958,106.33989716,-4.9950099,2.70866714,0.00501853,0.0,0
1612940554934691328,58.33325958,106.33989716,-4.9950099,2.70866714,0.00501853,0.0,0
1612940555135695616,58.03787994,106.57028198,-4.99367905,2.70942121,0.00222798,0.0,0
1612940555234697728,57.88890076,106.68025208,-4.99309444,2.70962785,0.00149398,0.0,0
1612940555336699904,57.73324203,106.79135895,-4.99255562,2.70977452,0.00099005,0.0,0
1612940555438702080,57.57555389,106.90042114,-4.99208546,2.70987609,0.00065636,0.0,0
1612940555537704192,57.42070389,107.00444794,-4.99169636,2.70994526,0.00044065,0.0,0
1612940555639706368,57.25944901,107.10988617,-4.991364,2.7099957,0.00029245,0.0,0
1612940555741708544,57.09658813,107.21368408,-4.99109745,2.71003174,0.00019425,0.0,0
1612940555840710656,56.93709946,107.31298828,-4.99089861,2.7100575,0.00013073,0.0,0
1612940555942712832,56.77143478,107.41391754,-4.99074888,2.71007661,8.705e-05,0.0,0
1612940556044715008,56.60450363,107.51354218,-4.99065065,2.71009099,5.805e-05,0.0,0
1612940556146717184,56.43641281,107.61197662,-4.9905982,2.71010236,3.879e-05,0.0,0
1612940556245719296,56.27222443,107.70645905,-4.99058437,2.71011132,2.631e-05,0.0,0
1612940556347721472,56.1020813,107.80280304,-4.99060392,2.71011789,1.768e-05,0.0,0
1612940556449723648,55.93101883,107.8981781,-4.99065208,2.71012264,1.193e-05,0.0,0
1612940556551725824,55.75911331,107.99269104,-4.99072504,2.71012639,8.09e-06,0.0,0
1612940556653728000,55.58642197,108.08639526,-4.99081707,2.71012999,5.53e-06,0.0,0
1612940556755730176,55.41300964,108.17934418,-4.99092579,2.71013238,3.81e-06,0.0,0
1612940556854732288,55.24406052,108.26891327,-4.99104214,2.71013501,2.67e-06,0.0,0
1612940556956734464,55.06938171,108.3605423,-4.99117184,2.710137,1.86e-06,0.0,0
1612940557058736640,54.89414215,108.45159149,-4.9913063,2.71013809,1.33e-06,0.0,0
1612940557160738816,54.71837234,108.54209137,-4.99145222,2.71013893,9.6e-07,0.0,0
1612940557262740992,54.54212189,108.63208771,-4.99159813,2.71014003,7e-07,0.0,0
1612940557361743104,54.37062454,108.71900177,-4.99173975,2.71014048,5.2e-07,0.0,0
1612940557463745280,54.19352341,108.80810547,-4.99188566,2.71014071,4e-07,0.0,0
1612940557565747456,54.0160408,108.89681244,-4.99203157,2.71014087,3.1e-07,0.0,0
1612940557667749632,53.83821106,108.98514557,-4.992167,2.71014086,2.4e-07,0.0,0
1612940557766751744,53.66529465,109.0705719,-4.99229288,2.71014072,1.9e-07,-0.01757812,0
1612940557868753920,53.48684311,109.15827179,-4.99242258,2.71011002,-0.0017458,-0.02441406,0
1612940557970756096,53.30811691,109.24565887,-4.99255228,2.70969951,-0.00644597,-0.04589844,0
1612940558069758208,53.13440323,109.33022308,-4.99267292,2.70880193,-0.01278164,-0.06738281,0
1612940558171760384,52.95519638,109.41711426,-4.99278641,2.70703789,-0.0226042,-0.08789062,0
1612940558270762496,52.78104401,109.50120544,-4.99289656,2.70424696,-0.03430375,-0.109375,0
1612940558372764672,52.60144424,109.58765411,-4.99300623,2.70007033,-0.04818088,-0.14453125,0
1612940558471766784,52.42694855,109.6714859,-4.99310064,2.69460899,-0.06323227,-0.20019531,0
1612940558573768960,52.24703979,109.75760651,-4.99319792,2.68715162,-0.08529846,-0.23730469,0
1612940558672771072,52.0723114,109.84119415,-4.99328995,2.67737701,-0.11303654,-0.2578125,0
1612940558774773248,51.89228821,109.92731476,-4.99337101,2.66447549,-0.13935623,-0.2578125,0
1612940558876775424,51.71226501,110.01366425,-4.99345207,2.64909737,-0.16070494,-0.25195312,0
1612940558975777536,51.53753662,110.09767151,-4.99353075,2.63247098,-0.17386654,-0.24707031,0
1612940559077779712,51.35767365,110.18463898,-4.99361277,2.61430069,-0.18154481,-0.24414062,0
1612940559179781888,51.17803192,110.27217102,-4.99371004,2.59555593,-0.18555698,-0.24414062,0
1612940559278784000,51.00399399,110.35782623,-4.99380445,2.57707893,-0.18760072,-0.2421875,0
1612940559380786176,50.8251152,110.44696808,-4.99391794,2.55787267,-0.18879303,-0.23925781,0
1612940559482788352,50.64678955,110.53720856,-4.99404621,2.53859584,-0.18898253,-0.23828125,0
1612940559581790464,50.47434235,110.62599182,-4.99418211,2.51990722,-0.18855716,-0.23730469,0
1612940559683792640,50.29741287,110.71885681,-4.99432802,2.50070422,-0.18796676,-0.23535156,0
1612940559884796928,49.95140839,110.90646362,-4.99464369,2.46307619,-0.18612407,-0.2265625,0
1612940559884796928,49.95140839,110.90646362,-4.99464369,2.46307619,-0.18612407,-0.2265625,0
1612940560088801280,49.60446167,111.10391235,-4.9949646,2.42551484,-0.18177408,-0.21875,0
1612940560187803392,49.43784714,111.20249939,-4.99510622,2.40764811,-0.17907596,-0.21484375,0
1612940560289805568,49.2674942,111.30607605,-4.99525213,2.38952337,-0.17622912,-0.21191406,0
1612940560388807680,49.103508,111.40861511,-4.99538946,2.37220898,-0.17356487,-0.20898438,0
1612940560490809856,48.9360199,111.51637268,-4.99551487,2.35464151,-0.17086333,-0.20410156,0
1612940560592812032,48.77009964,111.626297,-4.99562836,2.33734664,-0.16806266,-0.19628906,0
1612940560691814144,48.61062241,111.73513794,-4.99573135,2.32085122,-0.16485597,-0.19335938,0
1612940560793816320,48.4479866,111.84947968,-4.995821,2.30423569,-0.16094945,-0.19238281,0
1612940560895818496,48.28710556,111.96607971,-4.99589586,2.28798476,-0.15778799,-0.19042969,0
1612940560994820608,48.1326828,112.0814209,-4.99595308,2.27248036,-0.15538515,-0.19042969,0
1612940561096822784,47.97540665,112.20249939,-4.99599791,2.25673479,-0.15341625,-0.19335938,0
1612940561198824960,47.82003021,112.32583618,-4.99602509,2.24114717,-0.15242825,-0.20214844,0
1612940561297827072,47.67108154,112.4477005,-4.99603987,2.22605579,-0.15281595,-0.20703125,0
1612940561399829248,47.51956177,112.57545471,-4.99603987,2.21034599,-0.15531266,-0.21289062,0
1612940561501831424,47.37005615,112.70541382,-4.99603415,2.19435789,-0.15826109,-0.21582031,0
1612940561600833536,47.22689819,112.83365631,-4.99601841,2.17852443,-0.16150388,-0.21582031,0
1612940561702835712,47.08146286,112.96792603,-4.99600172,2.1618986,-0.16420966,-0.21679688,0
1612940561801837824,46.94232941,113.10031128,-4.99598122,2.14554312,-0.16605455,-0.21679688,0
1612940561894839808,46.81348801,113.22650146,-4.99596024,2.13002992,-0.1673772,-0.21582031,0
1612940561996841984,46.67430115,113.36693573,-4.99593878,2.1128989,-0.16830091,-0.21582031,0
1612940562095844096,46.54133606,113.50524902,-4.99590731,2.09621085,-0.16869825,-0.21582031,0
1612940562197846272,46.40660858,113.64979553,-4.99588728,2.07898256,-0.16897108,-0.21582031,0
1612940562299848448,46.27420807,113.79640198,-4.99586582,2.06173199,-0.16915146,-0.23730469,0
1612940562398850560,46.14797592,113.94063568,-4.9958477,2.04493033,-0.17157954,-0.2578125,0
1612940562500852736,46.02031708,114.09122467,-4.99583149,2.02711458,-0.17862117,-0.26464844,0
1612940562602854912,45.89514542,114.24380493,-4.99581528,2.00844148,-0.18725552,-0.26953125,0
1612940562701857024,45.77606201,114.39376831,-4.99579954,1.98953119,-0.19449909,-0.26953125,0
1612940562803859200,45.65590668,114.55017853,-4.99579096,1.96937002,-0.20031253,-0.25,0
1612940562905861376,45.5383606,114.70849609,-4.99578571,1.94875106,-0.20238328,-0.21679688,0
1612940563007863552,45.42351913,114.86869049,-4.99578667,1.92829281,-0.19649863,-0.17773438,0
1612940563106865664,45.31471252,115.02597046,-4.9958024,1.90934706,-0.18428798,-0.15917969,0
1612940563208867840,45.20542908,115.18983459,-4.99583244,1.89139301,-0.16748509,-0.15722656,0
1612940563307869952,45.10216141,115.35061646,-4.99586391,1.87554693,-0.15327296,-0.11230469,0
1612940563409872128,44.99869156,115.51804352,-4.99589205,1.86053081,-0.13873711,-0.05664062,0
1612940563511874304,44.89823914,115.68719482,-4.99590397,1.84741367,-0.11565829,-0.02246094,0
1612940563613876480,44.80081177,115.85803986,-4.99589777,1.83698583,-0.08791104,0.0,0
1612940563712878592,44.70914459,116.02541351,-4.99586821,1.82952058,-0.06286197,0.0,0
1612940563913882880,44.53157806,116.36968231,-4.99571371,1.82084552,-0.0278704,0.0,0
1612940564015885056,44.44569397,116.54650879,-4.99558258,1.81850302,-0.01844544,0.0,0
1612940564117887232,44.36490631,116.71940613,-4.99542141,1.81698608,-0.01235701,-0.02441406,0
1612940564216889344,44.28417969,116.89875031,-4.99522924,1.81591309,-0.01019246,-0.02929688,0
1612940564318891520,44.20583344,117.07926178,-4.99501848,1.81468614,-0.01379531,-0.14160156,0
1612940564420893696,44.12973404,117.26082611,-4.99479628,1.81287128,-0.02899574,-0.20019531,0
1612940564519895808,44.05786133,117.43799591,-4.99458599,1.80849132,-0.06096967,-0.25683594,0
1612940564621897984,43.98573685,117.62145233,-4.99437761,1.80037762,-0.0996181,-0.27636719,0
1612940564723900160,43.91545105,117.80577087,-4.99419022,1.78830735,-0.13575853,-0.28320312,0
1612940564822902272,43.84891891,117.98544312,-4.99403524,1.77343697,-0.16321743,-0.3046875,0
1612940564924904448,43.78209686,118.17131805,-4.99391508,1.75564341,-0.18572873,-0.3125,0
1612940565026906624,43.7170639,118.35795593,-4.99384212,1.73569,-0.2047506,-0.31933594,0
1612940565125908736,43.65574265,118.53982544,-4.99381733,1.71470032,-0.21874519,-0.32226562,0
